product_position,product_name,product_permalink,image_number,source_url,source_width,source_height,folder,local_path,bytes,download_status,error
1,BTILC 40th Anniversary Gerald Okamura Figure,btilc-40th-anniversary-gerald-okamura-figure,1,https://assets.bigcartel.com/product_images/425790159/PXL_20260523_185419953.jpg,3072,4080,products/001_btilc-40th-anniversary-gerald-okamura-figure,products/001_btilc-40th-anniversary-gerald-okamura-figure/images/01.jpg,216444,OK,
1,BTILC 40th Anniversary Gerald Okamura Figure,btilc-40th-anniversary-gerald-okamura-figure,2,https://assets.bigcartel.com/product_images/425790150/PXL_20260523_185309572.jpg,3072,4080,products/001_btilc-40th-anniversary-gerald-okamura-figure,products/001_btilc-40th-anniversary-gerald-okamura-figure/images/02.jpg,220651,OK,
1,BTILC 40th Anniversary Gerald Okamura Figure,btilc-40th-anniversary-gerald-okamura-figure,3,https://assets.bigcartel.com/product_images/425790156/PXL_20260523_185202010.jpg,3072,4080,products/001_btilc-40th-anniversary-gerald-okamura-figure,products/001_btilc-40th-anniversary-gerald-okamura-figure/images/03.jpg,197023,OK,
1,BTILC 40th Anniversary Gerald Okamura Figure,btilc-40th-anniversary-gerald-okamura-figure,4,https://assets.bigcartel.com/product_images/425790144/PXL_20260523_185239194.jpg,3072,4080,products/001_btilc-40th-anniversary-gerald-okamura-figure,products/001_btilc-40th-anniversary-gerald-okamura-figure/images/04.jpg,162091,OK,
1,BTILC 40th Anniversary Gerald Okamura Figure,btilc-40th-anniversary-gerald-okamura-figure,5,https://assets.bigcartel.com/product_images/425790147/PXL_20260523_185153826.jpg,3072,4080,products/001_btilc-40th-anniversary-gerald-okamura-figure,products/001_btilc-40th-anniversary-gerald-okamura-figure/images/05.jpg,150760,OK,
1,BTILC 40th Anniversary Gerald Okamura Figure,btilc-40th-anniversary-gerald-okamura-figure,6,https://assets.bigcartel.com/product_images/425790153/PXL_20260523_185217989.jpg,3072,4080,products/001_btilc-40th-anniversary-gerald-okamura-figure,products/001_btilc-40th-anniversary-gerald-okamura-figure/images/06.jpg,167238,OK,
1,BTILC 40th Anniversary Gerald Okamura Figure,btilc-40th-anniversary-gerald-okamura-figure,7,https://assets.bigcartel.com/product_images/425792289/PXL_20260607_174409809~2.jpg,3072,2996,products/001_btilc-40th-anniversary-gerald-okamura-figure,products/001_btilc-40th-anniversary-gerald-okamura-figure/images/07.jpg,368607,OK,
1,BTILC 40th Anniversary Gerald Okamura Figure,btilc-40th-anniversary-gerald-okamura-figure,8,https://assets.bigcartel.com/product_images/425792292/PXL_20260607_174420791.jpg,3072,4080,products/001_btilc-40th-anniversary-gerald-okamura-figure,products/001_btilc-40th-anniversary-gerald-okamura-figure/images/08.jpg,276681,OK,
2,Speclatron NKE6.0 Mutant,speclatron-nke60-mutant,1,https://assets.bigcartel.com/product_images/425790840/PXL_20260607_163651608.jpg,3072,4080,products/002_speclatron-nke60-mutant,products/002_speclatron-nke60-mutant/images/01.jpg,394924,OK,
2,Speclatron NKE6.0 Mutant,speclatron-nke60-mutant,2,https://assets.bigcartel.com/product_images/425790822/PXL_20260526_143615926.jpg,3072,4080,products/002_speclatron-nke60-mutant,products/002_speclatron-nke60-mutant/images/02.jpg,435192,OK,
2,Speclatron NKE6.0 Mutant,speclatron-nke60-mutant,3,https://assets.bigcartel.com/product_images/425790846/PXL_20260607_163717609.jpg,3072,4080,products/002_speclatron-nke60-mutant,products/002_speclatron-nke60-mutant/images/03.jpg,391588,OK,
3,Keshi Cheese Goblin,keshi-cheese-goblin,1,https://assets.bigcartel.com/product_images/387671010/PXL_20240731_173920421.jpg,3558,3072,products/003_keshi-cheese-goblin,products/003_keshi-cheese-goblin/images/01.jpg,367650,OK,
3,Keshi Cheese Goblin,keshi-cheese-goblin,2,https://assets.bigcartel.com/product_images/387690822/PXL_20240531_124134681.jpg,3072,4080,products/003_keshi-cheese-goblin,products/003_keshi-cheese-goblin/images/02.jpg,324413,OK,
4,Return of the Kung Fu Claw!,return-of-the-kungfu-claw,1,https://assets.bigcartel.com/product_images/387662778/z.png,1000,1328,products/004_return-of-the-kungfu-claw,products/004_return-of-the-kungfu-claw/images/01.png,237026,OK,
4,Return of the Kung Fu Claw!,return-of-the-kungfu-claw,2,https://assets.bigcartel.com/product_images/387669747/PXL_20240731_172633250.jpg,4080,3072,products/004_return-of-the-kungfu-claw,products/004_return-of-the-kungfu-claw/images/02.jpg,351150,OK,
4,Return of the Kung Fu Claw!,return-of-the-kungfu-claw,3,https://assets.bigcartel.com/product_images/387669741/PXL_20240731_172547184.jpg,4080,3072,products/004_return-of-the-kungfu-claw,products/004_return-of-the-kungfu-claw/images/03.jpg,317141,OK,
4,Return of the Kung Fu Claw!,return-of-the-kungfu-claw,4,https://assets.bigcartel.com/product_images/387669735/PXL_20240731_172637912.jpg,4080,3072,products/004_return-of-the-kungfu-claw,products/004_return-of-the-kungfu-claw/images/04.jpg,302756,OK,
4,Return of the Kung Fu Claw!,return-of-the-kungfu-claw,5,https://assets.bigcartel.com/product_images/387669732/PXL_20240731_172556552.jpg,4080,3072,products/004_return-of-the-kungfu-claw,products/004_return-of-the-kungfu-claw/images/05.jpg,265310,OK,
4,Return of the Kung Fu Claw!,return-of-the-kungfu-claw,6,https://assets.bigcartel.com/product_images/387669744/PXL_20240731_173054387.jpg,4080,3072,products/004_return-of-the-kungfu-claw,products/004_return-of-the-kungfu-claw/images/06.jpg,215977,OK,
4,Return of the Kung Fu Claw!,return-of-the-kungfu-claw,7,https://assets.bigcartel.com/product_images/387669636/PXL_20240731_172949070.jpg,4080,3072,products/004_return-of-the-kungfu-claw,products/004_return-of-the-kungfu-claw/images/07.jpg,223166,OK,
5,Simian Cheese's American Cheese Goblin,american-cheese-goblin,1,https://assets.bigcartel.com/product_images/384156369/1.png,1000,1328,products/005_american-cheese-goblin,products/005_american-cheese-goblin/images/01.png,213894,OK,
5,Simian Cheese's American Cheese Goblin,american-cheese-goblin,2,https://assets.bigcartel.com/product_images/384156372/2.png,1000,1328,products/005_american-cheese-goblin,products/005_american-cheese-goblin/images/02.png,251827,OK,
5,Simian Cheese's American Cheese Goblin,american-cheese-goblin,3,https://assets.bigcartel.com/product_images/384156375/3.png,1000,1328,products/005_american-cheese-goblin,products/005_american-cheese-goblin/images/03.png,223754,OK,
5,Simian Cheese's American Cheese Goblin,american-cheese-goblin,4,https://assets.bigcartel.com/product_images/384156378/4.png,1000,1328,products/005_american-cheese-goblin,products/005_american-cheese-goblin/images/04.png,227524,OK,
5,Simian Cheese's American Cheese Goblin,american-cheese-goblin,5,https://assets.bigcartel.com/product_images/384156381/5.png,1000,1328,products/005_american-cheese-goblin,products/005_american-cheese-goblin/images/05.png,228923,OK,
5,Simian Cheese's American Cheese Goblin,american-cheese-goblin,6,https://assets.bigcartel.com/product_images/384156387/6.png,1000,1328,products/005_american-cheese-goblin,products/005_american-cheese-goblin/images/06.png,238074,OK,
5,Simian Cheese's American Cheese Goblin,american-cheese-goblin,7,https://assets.bigcartel.com/product_images/384156384/7.png,1000,1328,products/005_american-cheese-goblin,products/005_american-cheese-goblin/images/07.png,218382,OK,
5,Simian Cheese's American Cheese Goblin,american-cheese-goblin,8,https://assets.bigcartel.com/product_images/384156390/8.png,1000,1328,products/005_american-cheese-goblin,products/005_american-cheese-goblin/images/08.png,234040,OK,
5,Simian Cheese's American Cheese Goblin,american-cheese-goblin,9,https://assets.bigcartel.com/product_images/384156402/9.png,1000,1328,products/005_american-cheese-goblin,products/005_american-cheese-goblin/images/09.png,256321,OK,
5,Simian Cheese's American Cheese Goblin,american-cheese-goblin,10,https://assets.bigcartel.com/product_images/384156393/10.png,1000,1328,products/005_american-cheese-goblin,products/005_american-cheese-goblin/images/10.png,237825,OK,
5,Simian Cheese's American Cheese Goblin,american-cheese-goblin,11,https://assets.bigcartel.com/product_images/384156399/11.png,1000,1328,products/005_american-cheese-goblin,products/005_american-cheese-goblin/images/11.png,221001,OK,
5,Simian Cheese's American Cheese Goblin,american-cheese-goblin,12,https://assets.bigcartel.com/product_images/384156405/12.png,1000,1328,products/005_american-cheese-goblin,products/005_american-cheese-goblin/images/12.png,231466,OK,
5,Simian Cheese's American Cheese Goblin,american-cheese-goblin,13,https://assets.bigcartel.com/product_images/384158022/PXL_20240531_124058691-COLLAGE.jpg,2047,2047,products/005_american-cheese-goblin,products/005_american-cheese-goblin/images/13.jpg,538301,OK,
6,Faker HE.-T. (Blue),faker-he-t-blue,1,https://assets.bigcartel.com/product_images/372964858/PXL_20231124_184405887~2.jpg,4080,3072,products/006_faker-he-t-blue,products/006_faker-he-t-blue/images/01.jpg,442588,OK,
6,Faker HE.-T. (Blue),faker-he-t-blue,2,https://assets.bigcartel.com/product_images/372964897/PXL_20231117_164117805.jpg,2990,2993,products/006_faker-he-t-blue,products/006_faker-he-t-blue/images/02.jpg,340281,OK,
6,Faker HE.-T. (Blue),faker-he-t-blue,3,https://assets.bigcartel.com/product_images/372970429/PXL_20231117_164607237.jpg,2919,2921,products/006_faker-he-t-blue,products/006_faker-he-t-blue/images/03.jpg,286632,OK,
7,Random Metal(lic) HE.-T. ,metal-lic-he-t,1,https://assets.bigcartel.com/product_images/372964753/PXL_20231121_011904836.jpg,3072,4080,products/007_metal-lic-he-t,products/007_metal-lic-he-t/images/01.jpg,277846,OK,
7,Random Metal(lic) HE.-T. ,metal-lic-he-t,2,https://assets.bigcartel.com/product_images/372964804/PXL_20231122_235032193.jpg,3072,4080,products/007_metal-lic-he-t,products/007_metal-lic-he-t/images/02.jpg,310694,OK,
7,Random Metal(lic) HE.-T. ,metal-lic-he-t,3,https://assets.bigcartel.com/product_images/372964819/PXL_20231121_212146240.jpg,3072,4080,products/007_metal-lic-he-t,products/007_metal-lic-he-t/images/03.jpg,448680,OK,
7,Random Metal(lic) HE.-T. ,metal-lic-he-t,4,https://assets.bigcartel.com/product_images/372970375/PXL_20231124_231142328.jpg,4080,3072,products/007_metal-lic-he-t,products/007_metal-lic-he-t/images/04.jpg,411132,OK,
7,Random Metal(lic) HE.-T. ,metal-lic-he-t,5,https://assets.bigcartel.com/product_images/372970384/PXL_20231124_231153819.jpg,4080,3072,products/007_metal-lic-he-t,products/007_metal-lic-he-t/images/05.jpg,389272,OK,
8,Pazuzu In MY Pocket - Random Color,pazuzu-in-my-pocket,1,https://assets.bigcartel.com/product_images/372970252/PXL_20231124_231008921.jpg,3072,4080,products/008_pazuzu-in-my-pocket,products/008_pazuzu-in-my-pocket/images/01.jpg,478681,OK,
8,Pazuzu In MY Pocket - Random Color,pazuzu-in-my-pocket,2,https://assets.bigcartel.com/product_images/372970255/PXL_20231124_231103054.jpg,4080,3072,products/008_pazuzu-in-my-pocket,products/008_pazuzu-in-my-pocket/images/02.jpg,421797,OK,
8,Pazuzu In MY Pocket - Random Color,pazuzu-in-my-pocket,3,https://assets.bigcartel.com/product_images/372970258/PXL_20231124_231051344.jpg,3072,4080,products/008_pazuzu-in-my-pocket,products/008_pazuzu-in-my-pocket/images/03.jpg,466000,OK,
8,Pazuzu In MY Pocket - Random Color,pazuzu-in-my-pocket,4,https://assets.bigcartel.com/product_images/372970261/PXL_20231124_231028980.jpg,3072,4080,products/008_pazuzu-in-my-pocket,products/008_pazuzu-in-my-pocket/images/04.jpg,463777,OK,
8,Pazuzu In MY Pocket - Random Color,pazuzu-in-my-pocket,5,https://assets.bigcartel.com/product_images/372970315/PXL_20231111_013849843.jpg,3072,4080,products/008_pazuzu-in-my-pocket,products/008_pazuzu-in-my-pocket/images/05.jpg,200727,OK,
9,The Man of Many Weapons,the-man-of-many-weapons,1,https://assets.bigcartel.com/product_images/294720408/PXL_20210203_143119088.jpg,4032,3024,products/009_the-man-of-many-weapons,products/009_the-man-of-many-weapons/images/01.jpg,342078,OK,
9,The Man of Many Weapons,the-man-of-many-weapons,2,https://assets.bigcartel.com/product_images/294849423/PXL_20210206_155117076.jpg,3024,4032,products/009_the-man-of-many-weapons,products/009_the-man-of-many-weapons/images/02.jpg,203329,OK,
9,The Man of Many Weapons,the-man-of-many-weapons,3,https://assets.bigcartel.com/product_images/294720411/PXL_20210131_164732100.jpg,3024,4032,products/009_the-man-of-many-weapons,products/009_the-man-of-many-weapons/images/03.jpg,416266,OK,
9,The Man of Many Weapons,the-man-of-many-weapons,4,https://assets.bigcartel.com/product_images/294720405/PXL_20210203_143224470.jpg,4032,3024,products/009_the-man-of-many-weapons,products/009_the-man-of-many-weapons/images/04.jpg,274585,OK,
9,The Man of Many Weapons,the-man-of-many-weapons,5,https://assets.bigcartel.com/product_images/294849420/PXL_20210206_155125105.jpg,3024,4032,products/009_the-man-of-many-weapons,products/009_the-man-of-many-weapons/images/05.jpg,196584,OK,
10,I am Nugget hat. Make a statement. ,i-am-nugget-hat,1,https://assets.bigcartel.com/product_images/346866040/received_823796365413502+_1_.jpeg,1080,1080,products/010_i-am-nugget-hat,products/010_i-am-nugget-hat/images/01.jpg,136046,OK,
10,I am Nugget hat. Make a statement. ,i-am-nugget-hat,2,https://assets.bigcartel.com/product_images/347158336/ronnie.png,1283,1283,products/010_i-am-nugget-hat,products/010_i-am-nugget-hat/images/02.png,683448,OK,
10,I am Nugget hat. Make a statement. ,i-am-nugget-hat,3,https://assets.bigcartel.com/product_images/347159875/sticker.png,800,800,products/010_i-am-nugget-hat,products/010_i-am-nugget-hat/images/03.png,300322,OK,
11,Simian Cheese's Paint by Nuggets: Hopalong Nuggity,simian-cheese-s-paint-by-numbers-hopalong-nuggity,1,https://assets.bigcartel.com/product_images/347161819/PXL_20221101_192114269.jpg,3072,4080,products/011_simian-cheese-s-paint-by-numbers-hopalong-nuggity,products/011_simian-cheese-s-paint-by-numbers-hopalong-nuggity/images/01.jpg,260202,OK,
11,Simian Cheese's Paint by Nuggets: Hopalong Nuggity,simian-cheese-s-paint-by-numbers-hopalong-nuggity,2,https://assets.bigcartel.com/product_images/347161822/PXL_20221101_192133947.jpg,3072,4080,products/011_simian-cheese-s-paint-by-numbers-hopalong-nuggity,products/011_simian-cheese-s-paint-by-numbers-hopalong-nuggity/images/02.jpg,233506,OK,
11,Simian Cheese's Paint by Nuggets: Hopalong Nuggity,simian-cheese-s-paint-by-numbers-hopalong-nuggity,3,https://assets.bigcartel.com/product_images/347161825/PXL_20221101_192205274.jpg,3072,4080,products/011_simian-cheese-s-paint-by-numbers-hopalong-nuggity,products/011_simian-cheese-s-paint-by-numbers-hopalong-nuggity/images/03.jpg,371101,OK,
11,Simian Cheese's Paint by Nuggets: Hopalong Nuggity,simian-cheese-s-paint-by-numbers-hopalong-nuggity,4,https://assets.bigcartel.com/product_images/347161828/PXL_20221101_192302256.jpg,3072,4080,products/011_simian-cheese-s-paint-by-numbers-hopalong-nuggity,products/011_simian-cheese-s-paint-by-numbers-hopalong-nuggity/images/04.jpg,176757,OK,
12,A couple of Random HE.-T.,random-he-t,1,https://assets.bigcartel.com/product_images/372970180/PXL_20231124_230840369.jpg,3072,4080,products/012_random-he-t,products/012_random-he-t/images/01.jpg,269690,OK,
12,A couple of Random HE.-T.,random-he-t,2,https://assets.bigcartel.com/product_images/372970183/PXL_20231124_230832771.MP.jpg,3072,4080,products/012_random-he-t,products/012_random-he-t/images/02.jpg,264848,OK,
13,ECTO STICKERS,ecto-stickers,1,https://assets.bigcartel.com/product_images/332263788/stickers.png,3924,2954,products/013_ecto-stickers,products/013_ecto-stickers/images/01.png,867534,OK,
14,WTESC - Mighty Max Head Sticker Sheet,mighty-max-head-sticker-sheet,1,https://assets.bigcartel.com/product_images/331757685/PXL_20220318_192544355.MP.jpg,3072,4080,products/014_mighty-max-head-sticker-sheet,products/014_mighty-max-head-sticker-sheet/images/01.jpg,552596,OK,
15,The Boy in the Plastic Clamshell,the-boy-in-the-plastic-clamshell,1,https://assets.bigcartel.com/product_images/257337143/IMG_20200401_091748.jpg,1544,3872,products/015_the-boy-in-the-plastic-clamshell,products/015_the-boy-in-the-plastic-clamshell/images/01.jpg,185571,OK,
15,The Boy in the Plastic Clamshell,the-boy-in-the-plastic-clamshell,2,https://assets.bigcartel.com/product_images/257337149/IMG_20200401_091809.jpg,1697,4032,products/015_the-boy-in-the-plastic-clamshell,products/015_the-boy-in-the-plastic-clamshell/images/02.jpg,245939,OK,
15,The Boy in the Plastic Clamshell,the-boy-in-the-plastic-clamshell,3,https://assets.bigcartel.com/product_images/257337146/IMG_20200401_091828.jpg,1454,3541,products/015_the-boy-in-the-plastic-clamshell,products/015_the-boy-in-the-plastic-clamshell/images/03.jpg,265378,OK,
15,The Boy in the Plastic Clamshell,the-boy-in-the-plastic-clamshell,4,https://assets.bigcartel.com/product_images/257337140/IMG_20200401_092133.jpg,1771,3495,products/015_the-boy-in-the-plastic-clamshell,products/015_the-boy-in-the-plastic-clamshell/images/04.jpg,210196,OK,
15,The Boy in the Plastic Clamshell,the-boy-in-the-plastic-clamshell,5,https://assets.bigcartel.com/product_images/257337152/IMG_20200401_092015.jpg,3024,4032,products/015_the-boy-in-the-plastic-clamshell,products/015_the-boy-in-the-plastic-clamshell/images/05.jpg,458161,OK,
16,Okamura Punch - The drink with a kick!,okamura-punch-the-drink-with-a-kick,1,https://assets.bigcartel.com/product_images/360328387/received_219151604177609.jpeg,1080,1080,products/016_okamura-punch-the-drink-with-a-kick,products/016_okamura-punch-the-drink-with-a-kick/images/01.jpg,282340,OK,
16,Okamura Punch - The drink with a kick!,okamura-punch-the-drink-with-a-kick,2,https://assets.bigcartel.com/product_images/360331873/PXL_20230507_201027763.png,1000,654,products/016_okamura-punch-the-drink-with-a-kick,products/016_okamura-punch-the-drink-with-a-kick/images/02.png,84192,OK,
16,Okamura Punch - The drink with a kick!,okamura-punch-the-drink-with-a-kick,3,https://assets.bigcartel.com/product_images/360328573/Screenshot+2023-05-07+at+3.29.57+PM.png,1184,1006,products/016_okamura-punch-the-drink-with-a-kick,products/016_okamura-punch-the-drink-with-a-kick/images/03.png,434929,OK,
16,Okamura Punch - The drink with a kick!,okamura-punch-the-drink-with-a-kick,4,https://assets.bigcartel.com/product_images/360328624/Screenshot+2023-05-07+at+3.30.31+PM.png,760,558,products/016_okamura-punch-the-drink-with-a-kick,products/016_okamura-punch-the-drink-with-a-kick/images/04.png,155898,OK,
16,Okamura Punch - The drink with a kick!,okamura-punch-the-drink-with-a-kick,5,https://assets.bigcartel.com/product_images/360332215/635b85427a02747d5f1ed407ca080a41.jpg,720,405,products/016_okamura-punch-the-drink-with-a-kick,products/016_okamura-punch-the-drink-with-a-kick/images/05.jpg,25459,OK,
17,Simian Cheese's GOLDENBALLS - Foamy Sophia,foamy-sophia,1,https://assets.bigcartel.com/product_images/360328126/received_906418020417331.jpeg,1080,1080,products/017_foamy-sophia,products/017_foamy-sophia/images/01.jpg,352579,OK,
17,Simian Cheese's GOLDENBALLS - Foamy Sophia,foamy-sophia,2,https://assets.bigcartel.com/product_images/360328132/PXL_20230227_221354551.jpg,3072,4080,products/017_foamy-sophia,products/017_foamy-sophia/images/02.jpg,338348,OK,
17,Simian Cheese's GOLDENBALLS - Foamy Sophia,foamy-sophia,3,https://assets.bigcartel.com/product_images/360328195/PXL_20230226_182603729.MP.jpg,3072,4080,products/017_foamy-sophia,products/017_foamy-sophia/images/03.jpg,228817,OK,
17,Simian Cheese's GOLDENBALLS - Foamy Sophia,foamy-sophia,4,https://assets.bigcartel.com/product_images/360328276/Screenshot+2023-05-07+at+3.25.49+PM.png,1246,1300,products/017_foamy-sophia,products/017_foamy-sophia/images/04.png,481222,OK,
17,Simian Cheese's GOLDENBALLS - Foamy Sophia,foamy-sophia,5,https://assets.bigcartel.com/product_images/360334714/PXL_20230507_202052395.png,4080,3072,products/017_foamy-sophia,products/017_foamy-sophia/images/05.png,291710,OK,
18,The Legend Punch Dispenser,the-legend-punch-dispenser,1,https://assets.bigcartel.com/product_images/360327958/original_cab976fe-3134-4e61-93e9-f0b26f559c70_PXL_20230423_231952318.png,1000,1328,products/018_the-legend-punch-dispenser,products/018_the-legend-punch-dispenser/images/01.png,408852,OK,
18,The Legend Punch Dispenser,the-legend-punch-dispenser,2,https://assets.bigcartel.com/product_images/360327808/PXL_20230423_232021687~2.jpg,3072,4080,products/018_the-legend-punch-dispenser,products/018_the-legend-punch-dispenser/images/02.jpg,493076,OK,
18,The Legend Punch Dispenser,the-legend-punch-dispenser,3,https://assets.bigcartel.com/product_images/360334837/Screenshot+2023-05-07+at+4.56.27+PM.png,942,850,products/018_the-legend-punch-dispenser,products/018_the-legend-punch-dispenser/images/03.png,248840,OK,
18,The Legend Punch Dispenser,the-legend-punch-dispenser,4,https://assets.bigcartel.com/product_images/360334849/received_932853018000245.jpeg,1080,1080,products/018_the-legend-punch-dispenser,products/018_the-legend-punch-dispenser/images/04.jpg,229739,OK,
19,Simian Cheese's Nugget Buddies,simian-cheese-s-nugget-buddies,1,https://assets.bigcartel.com/product_images/347141194/nugget_buddies.png,1000,753,products/019_simian-cheese-s-nugget-buddies,products/019_simian-cheese-s-nugget-buddies/images/01.png,444321,OK,
19,Simian Cheese's Nugget Buddies,simian-cheese-s-nugget-buddies,2,https://assets.bigcartel.com/product_images/347141308/guy_nug.png,1000,753,products/019_simian-cheese-s-nugget-buddies,products/019_simian-cheese-s-nugget-buddies/images/02.png,404053,OK,
19,Simian Cheese's Nugget Buddies,simian-cheese-s-nugget-buddies,3,https://assets.bigcartel.com/product_images/347141305/girl_nug.png,1000,753,products/019_simian-cheese-s-nugget-buddies,products/019_simian-cheese-s-nugget-buddies/images/03.png,381889,OK,
19,Simian Cheese's Nugget Buddies,simian-cheese-s-nugget-buddies,4,https://assets.bigcartel.com/product_images/347141311/nugs.png,1000,753,products/019_simian-cheese-s-nugget-buddies,products/019_simian-cheese-s-nugget-buddies/images/04.png,474862,OK,
19,Simian Cheese's Nugget Buddies,simian-cheese-s-nugget-buddies,5,https://assets.bigcartel.com/product_images/347141302/hand_nug.png,567,753,products/019_simian-cheese-s-nugget-buddies,products/019_simian-cheese-s-nugget-buddies/images/05.png,283948,OK,
20,Simian Cheese's Monster Mess,simian-cheese-s-monster-mess,1,https://assets.bigcartel.com/product_images/331758573/PXL_20220329_181717859.MP.jpg,3072,4080,products/020_simian-cheese-s-monster-mess,products/020_simian-cheese-s-monster-mess/images/01.jpg,148963,OK,
20,Simian Cheese's Monster Mess,simian-cheese-s-monster-mess,2,https://assets.bigcartel.com/product_images/331776240/PXL_20220329_181724435.MP.jpg,3072,4080,products/020_simian-cheese-s-monster-mess,products/020_simian-cheese-s-monster-mess/images/02.jpg,175979,OK,
20,Simian Cheese's Monster Mess,simian-cheese-s-monster-mess,3,https://assets.bigcartel.com/product_images/331758471/PXL_20220307_233626688.MP.jpg,3072,4080,products/020_simian-cheese-s-monster-mess,products/020_simian-cheese-s-monster-mess/images/03.jpg,246876,OK,
20,Simian Cheese's Monster Mess,simian-cheese-s-monster-mess,4,https://assets.bigcartel.com/product_images/331758474/PXL_20220307_233605459.jpg,3072,4080,products/020_simian-cheese-s-monster-mess,products/020_simian-cheese-s-monster-mess/images/04.jpg,355714,OK,
20,Simian Cheese's Monster Mess,simian-cheese-s-monster-mess,5,https://assets.bigcartel.com/product_images/331758567/PXL_20220329_181428692.MP.jpg,3072,2668,products/020_simian-cheese-s-monster-mess,products/020_simian-cheese-s-monster-mess/images/05.jpg,208323,OK,
21,One Spin of the Simian T Mystery Machine,one-spin-of-the-simian-t-mystery-machine,1,https://assets.bigcartel.com/product_images/340504259/296045404_5196872627101149_6431196863559603271_n.jpg,1080,1080,products/021_one-spin-of-the-simian-t-mystery-machine,products/021_one-spin-of-the-simian-t-mystery-machine/images/01.jpg,343185,OK,
21,One Spin of the Simian T Mystery Machine,one-spin-of-the-simian-t-mystery-machine,2,https://assets.bigcartel.com/product_images/340504262/295902992_727266221909050_666727961045997666_n.jpg,624,351,products/021_one-spin-of-the-simian-t-mystery-machine,products/021_one-spin-of-the-simian-t-mystery-machine/images/02.jpg,41418,OK,
21,One Spin of the Simian T Mystery Machine,one-spin-of-the-simian-t-mystery-machine,3,https://assets.bigcartel.com/product_images/340504265/PXL_20220723_192432252.MP+_1_.jpg,3072,4080,products/021_one-spin-of-the-simian-t-mystery-machine,products/021_one-spin-of-the-simian-t-mystery-machine/images/03.jpg,293480,OK,
22,One Spin of the Mc-E-D's Machine,one-spin-of-the-mc-e-d-s-machine,1,https://assets.bigcartel.com/product_images/340504559/295878680_1230403541059223_3144468496353306864_n.jpg,1080,1080,products/022_one-spin-of-the-mc-e-d-s-machine,products/022_one-spin-of-the-mc-e-d-s-machine/images/01.jpg,348435,OK,
22,One Spin of the Mc-E-D's Machine,one-spin-of-the-mc-e-d-s-machine,2,https://assets.bigcartel.com/product_images/340504598/PXL_20220730_132142000.MP.jpg,3072,4080,products/022_one-spin-of-the-mc-e-d-s-machine,products/022_one-spin-of-the-mc-e-d-s-machine/images/02.jpg,162324,OK,
22,One Spin of the Mc-E-D's Machine,one-spin-of-the-mc-e-d-s-machine,3,https://assets.bigcartel.com/product_images/340504601/PXL_20220730_132244384.MP.jpg,3072,4080,products/022_one-spin-of-the-mc-e-d-s-machine,products/022_one-spin-of-the-mc-e-d-s-machine/images/03.jpg,155624,OK,
22,One Spin of the Mc-E-D's Machine,one-spin-of-the-mc-e-d-s-machine,4,https://assets.bigcartel.com/product_images/340504604/PXL_20220730_132007916.MP.jpg,3072,4080,products/022_one-spin-of-the-mc-e-d-s-machine,products/022_one-spin-of-the-mc-e-d-s-machine/images/04.jpg,135008,OK,
22,One Spin of the Mc-E-D's Machine,one-spin-of-the-mc-e-d-s-machine,5,https://assets.bigcartel.com/product_images/340504763/PXL_20220723_193122098.MP.png,1374,3187,products/022_one-spin-of-the-mc-e-d-s-machine,products/022_one-spin-of-the-mc-e-d-s-machine/images/05.png,500836,OK,
23,The Scumbag,the-scumbag,1,https://assets.bigcartel.com/product_images/331759767/SB1.png,1000,674,products/023_the-scumbag,products/023_the-scumbag/images/01.png,356426,OK,
23,The Scumbag,the-scumbag,2,https://assets.bigcartel.com/product_images/331759740/SB2.png,1000,657,products/023_the-scumbag,products/023_the-scumbag/images/02.png,357247,OK,
